-0.7082		0.1589		0
-0.9223		-0.8918		0
-0.2682		0.912		0
-0.0651		0.9526		0
-0.6972		-0.7868		0
-0.8791		-0.4175		0
-0.2708		0.3317		1
-0.0264		0.311		1
-0.1578		0.0946		1
-0.5523		0.0906		1
0.9643		-0.6035		0
-0.9647		0.7611		0
-0.7268		0.8845		0
0.1103		0.1949		1
-0.8534		0.3552		0
-0.1024		0.8253		0
0.5819		0.1929		1
-0.9928		0.4476		0
0.2115		0.8736		0
0.5241		0.4593		0
-0.2875		0.0005		1
0.062		-0.9495		0
0.6431		0.541		0
-0.6747		-0.6059		0
-0.7613		-0.1158		0
-0.4534		0.5794		0
-0.5708		0.3397		1
0.5666		-0.3681		0
0.1764		-0.2029		1
-0.3423		-0.3606		1
0.8782		0.5869		0
-0.7846		0.3933		0
0.4655		-0.2841		1
-0.3145		-0.8308		0
0.4741		0.9986		0
0.344		0.3114		1
-0.8505		0.6819		0
-0.3141		-0.7289		0
0.872		-0.2063		0
-0.4767		-0.619		0
-0.9557		0.9434		0
0.2706		0.2314		1
0.23		0.3129		1
-0.0554		0.9719		0
-0.1864		0.5876		1
0.2487		0.7086		0
-0.8532		0.1474		0
-0.935		-0.9393		0
0.9269		-0.3527		0
-0.5644		0.9587		0
0.2543		0.5543		1
0.5792		-0.8305		0
0.1437		-0.4049		1
-0.964		0.9478		0
-0.6444		0.2393		0
-0.2286		-0.6825		0
-0.1426		-0.1351		1
-0.3698		-0.3249		1
0.6825		-0.6901		0
-0.7862		0.5728		0
-0.2681		-0.2724		1
-0.283		-0.7138		0
0.2822		-0.3096		1
-0.0421		-0.6142		1
0.2089		0.8245		0
-0.42		0.6449		0
-0.7244		0.8192		0
-0.9552		-0.237		0
-0.6382		0.8167		0
-0.3282		0.4501		1
-0.8185		-0.8976		0
0.7514		-0.5978		0
-0.0095		-0.4946		1
0.1341		-0.2351		1
-0.907		-0.0305		0
0.0393		-0.3067		1
-0.0769		-0.1456		1
-0.0301		-0.8792		0
0.426		-0.7894		0
-0.8947		0.2699		0
0.2332		0.5803		1
0.6784		0.8918		0
0.7524		-0.1626		0
-0.5932		0.3736		0
-0.7464		-0.8178		0
0.6425		-0.3885		0
-0.6687		0.9087		0
-0.5978		-0.6758		0
0.3665		-0.7362		0
0.5553		-0.803		0
-0.3208		0.173		1
0.6331		-0.3084		0
0.0775		-0.023		1
-0.5038		-0.6921		0
-0.073		-0.5007		1
-0.6867		0.3145		0
-0.1327		0.2225		1
0.2602		-0.9754		0
0.8886		0.6768		0
0.4004		-0.804		0
-0.9746		0.1111		0
-0.6064		0.3131		0
0.4099		-0.2058		1
0.4342		-0.855		0
-0.871		-0.2824		0
-0.1522		0.5166		1
0.2863		-0.6021		1
0.5044		0.4298		1
0.3943		0.1199		1
0.7224		0.1694		0
-0.3591		-0.1114		1
-0.5823		-0.4847		0
-0.63		-0.6267		0
0.1818		0.26		1
0.8059		0.3051		0
-0.3653		0.6148		0
0.5703		-0.1285		1
-0.491		-0.3204		1
-0.9396		0.238		0
-0.6359		-0.9478		0
-0.9935		-0.9348		0
0.1156		-0.4956		1
-0.2367		-0.92		0
-0.7692		-0.2058		0
-0.8534		-0.1648		0
0.7423		0.5591		0
0.7656		-0.4195		0
-0.2154		0.4333		1
-0.5822		0.365		0
-0.7749		-0.7704		0
0.7126		0.188		0
0.7296		-0.1273		0
-0.4201		-0.4538		1
0.9545		0.6594		0
-0.1911		0.6107		1
-0.3261		0.6268		0
-0.3552		-0.4191		1
-0.4444		-0.1086		1
-0.5619		-0.0574		1
0.938		-0.7937		0
-0.7853		-0.3379		0
-0.7801		0.4493		0
0.5854		0.2316		1
-0.9675		0.0129		0
-0.0952		0.8612		0
-0.2369		-0.5614		1
0.4369		0.0697		1
-0.6102		-0.6779		0
-0.9743		-0.4006		0
-0.1578		-0.0817		1
-0.23		-0.7382		0
0.0963		-0.17		1
-0.4309		-0.2894		1
0.1611		0.8187		0
0.4436		-0.6632		0
0.1754		-0.4857		1
0.8719		-0.8226		0
-0.7802		-0.7764		0
-0.6131		-0.3206		0
0.8447		0.6199		0
0.7381		0.0144		0
-0.9042		-0.5958		0
0.2885		0.6107		0
0.9415		-0.3494		0
0.5425		-0.6564		0
0.2343		-0.5305		1
-0.0395		0.6381		1
-0.6834		0.8582		0
-0.0873		0.1398		1
0.1401		0.9354		0
-0.9339		0.6695		0
-0.7628		0.5564		0
0.9781		-0.9673		0
-0.5284		-0.6779		0
0.616		0.668		0
-0.3629		0.7463		0
0.8919		-0.7273		0
-0.4528		-0.2486		1
0.4412		0.4714		1
0.383		0.7914		0
-0.3264		-0.0148		1
0.7619		-0.5423		0
0.1389		-0.5047		1
-0.9126		0.4862		0
0.4684		0.8346		0
0.5096		-0.303		1
0.7792		0.3587		0
0.5266		0.7708		0
-0.1006		-0.5754		1
-0.0702		0.8982		0
0.5604		-0.6365		0
0.5774		-0.7289		0
-0.3875		0.1057		1
-0.1303		-0.4627		1
0.3916		0.6502		0
0.2272		-0.9052		0
-0.4967		0.6471		0
-0.6948		-0.1168		0
0.126		0.2402		1
-0.9024		-0.8075		0
-0.3383		0.7005		0
0.5049		-0.3718		1
0.4728		-0.963		0
-0.0936		0.7408		0
-0.8568		0.3716		0
0.3909		0.2901		1
-0.7298		-0.532		0
0.965		-0.0292		0
0.5521		0.4067		0
0.8436		0.7435		0
0.028		0.3248		1
0.9513		-0.3451		0
0.4744		-0.133		1
-0.7733		-0.4458		0
-0.4607		-0.5597		0
-0.5549		0.718		0
-0.175		-0.23		1
-0.8537		0.6163		0
-0.5573		-0.801		0
0.9516		0.1211		0
0.5094		-0.5374		0
0.7858		0.6492		0
-0.8534		-0.5807		0
0.9739		-0.4499		0
-0.7106		0.1674		0
0.4183		-0.6317		0
-0.3997		0.0166		1
0.6771		-0.8576		0
-0.376		0.6154		0
0.5209		-0.0176		1
0.5277		0.1488		1
-0.874		0.9743		0
0.5315		-0.3983		1
-0.6805		0.9367		0
0.8106		-0.9109		0
-0.8286		-0.3244		0
-0.1396		0.952		0
0.0619		0.1034		1
-0.153		0.361		1
-0.5141		-0.6602		0
-0.058		-0.0031		1
0.3136		-0.0632		1
0.8168		0.1059		0
0.4143		0.107		1
-0.4862		0.3543		1
0.3899		-0.9079		0
0.9004		-0.6815		0
0.6025		-0.1818		1
0.551		-0.8705		0
0.0324		-0.5525		1
0.8636		-0.7135		0
0.2105		0.6543		0
0.9305		-0.2483		0
0.5712		-0.4239		0
-0.6595		0.112		1
0.431		-0.4379		1
-0.9341		0.7852		0
-0.6255		0.4654		0
0.7758		0.3294		0
0.0205		0.5502		1
-0.7677		0.1234		0
-0.6232		0.0101		1
0.6808		0.798		0
0.5128		-0.6775		0
-0.6301		0.1463		1
0.8113		-0.5873		0
0.5303		-0.9794		0
0.9935		0.5461		0
-0.7296		0.2948		0
0.8675		-0.489		0
0.3121		0.596		0
-0.2848		0.1311		1
0.7339		0.9429		0
0.2083		0.7117		0
0.4103		-0.8723		0
-0.236		0.4896		1
0.4904		-0.6207		0
0.4001		0.1749		1
-0.9824		-0.9722		0
0.2358		-0.5365		1
0.2672		-0.8474		0
0.5326		0.654		0
-0.6908		0.3532		0
-0.6921		-0.6608		0
-0.979		0.0226		0
-0.71		-0.7182		0
-0.1454		-0.3113		1
0.8032		-0.5297		0
0.0364		0.5585		1
-0.7675		-0.4865		0
0.911		0.6364		0
0.6283		-0.338		0
0.3971		-0.88		0
0.4562		0.6566		0
0.1146		0.1023		1
0.3351		0.8165		0
-0.3832		0.3794		1
-0.3528		0.9343		0
0.5634		-0.5652		0
-0.7752		0.9638		0
-0.0849		-0.1677		1
0.3726		0.0749		1
-0.655		0.8287		0
-0.1137		-0.1733		1
0.8243		-0.1946		0
-0.5403		0.8342		0
0.3701		0.4354		1
0.2534		-0.8584		0
0.0493		0.502		1
0.6233		0.058		1
0.6422		0.0409		1
-0.138		0.2349		1
-0.8103		0.4538		0
-0.0471		-0.0894		1
-0.5311		0.8188		0
0.6084		0.9306		0
-0.9096		0.4854		0
-0.7074		-0.2246		0
-0.6799		0.5343		0
-0.3818		-0.5178		1
0.5573		0.1113		1
0.6013		-0.9991		0
0.0909		0.6213		1
-0.1849		0.991		0
-0.6863		-0.8553		0
-0.1466		-0.5465		1
-0.0289		0.426		1
0.0644		-0.9277		0
0.2805		-0.9213		0
0.4494		0.4967		1
-0.2552		-0.0611		1
0.8972		-0.0129		0
-0.8298		0.6047		0
0.7445		0.0338		0
0.5512		0.2593		1
0.6191		-0.584		0
-0.4466		-0.9522		0
-0.0226		0.4152		1
-0.6422		0.3417		0
0.031		0.7935		0
0.6032		0.6992		0
-0.0873		-0.6814		0
-0.2483		0.5687		1
0.4749		-0.4995		0
-0.096		-0.7278		0
0.7326		-0.8878		0
-0.318		0.3241		1
0.4315		-0.1864		1
0.7183		0.6304		0
-0.6982		-0.8614		0
-0.3376		0.9768		0
0.5154		0.6951		0
0.8839		-0.7019		0
-0.0233		0.5014		1
-0.806		-0.2065		0
0.7482		0.4439		0
0.9412		-0.7198		0
0.654		0.5494		0
0.7343		-0.2636		0
0.811		0.6605		0
-0.5624		-0.8314		0
-0.6803		-0.9337		0
0.9705		0.357		0
-0.8425		0.3735		0
-0.5336		-0.7615		0
0.0128		-0.4243		1
-0.6865		-0.0921		0
-0.4402		-0.6622		0
0.7144		0.3433		0
0.7977		0.7897		0
-0.3749		-0.5981		0
-0.1495		-0.1073		1
0.0723		0.6778		0
0.5763		0.5104		0
0.8963		-0.0823		0
0.5148		-0.1465		1
-0.6204		0.3392		0
0.9506		-0.6066		0
-0.2161		0.0248		1
-0.346		-0.8627		0
-0.0772		-0.916		0
-0.8279		0.3588		0
0.9402		0.0668		0
0.3752		-0.2284		1
0.7354		0.1875		0
0.8626		0.9413		0
-0.668		-0.0001		1
-0.5753		0.2796		1
-0.6972		0.4484		0
0.5981		-0.5585		0
0.6984		0.1696		0
0.1053		0.9329		0
0.6895		0.8432		0
-0.5536		-0.7641		0
0.8463		-0.5866		0
-0.5256		0.9655		0
0.6282		0.8802		0
-0.767		0.5525		0
-0.682		-0.0514		0
0.7611		0.7999		0
0.1202		0.538		1
-0.0405		-0.9973		0
-0.8288		-0.4256		0
-0.0171		-0.8226		0
-0.6785		0.6258		0
0.2787		0.3805		1
-0.5076		0.8503		0
0.7694		0.9823		0
0.1526		0.5848		1
0.488		-0.3366		1
0.3299		-0.733		0
0.7928		0.7485		0
-0.7493		-0.5612		0
-0.6394		-0.6043		0
-0.7968		-0.9607		0
-0.3149		0.7461		0
0.473		0.3993		1
-0.2167		-0.6464		0
-0.7187		-0.4507		0
-0.0412		-0.9682		0
-0.9012		0.3603		0
0.9699		0.9592		0
0.4892		0.5534		0
-0.0078		0.6719		0
-0.7048		-0.0769		0
-0.7712		0.7803		0
-0.5621		0.7233		0
-0.5134		-0.0889		1
-0.0664		-0.1101		1
0.7519		0.2312		0
-0.1909		-0.4496		1
-0.3298		0.4343		1
-0.3479		-0.8693		0
-0.5528		0.8399		0
-0.1903		-0.7778		0
-0.3527		-0.9133		0
0.7617		-0.2156		0
0.7536		0.8276		0
-0.9641		0.5726		0
-0.7388		-0.4344		0
-0.5286		0.3911		1
-0.5224		0.4731		0
0.9419		-0.113		0
-0.9567		-0.6339		0
-0.9953		0.5989		0
0.16		-0.9683		0
0.3817		-0.0092		1
0.2515		-0.2295		1
0.754		-0.5899		0
0.4408		-0.5453		0
0.1312		-0.949		0
-0.5947		0.6862		0
-0.2592		0.119		1
0.6597		-0.0438		1
0.6817		-0.9757		0
0.1804		-0.631		1
-0.206		0.139		1
0.7928		-0.1563		0
-0.1135		-0.6558		1
0.6965		-0.8245		0
0.2118		-0.874		0
-0.5505		-0.2993		1
-0.6095		-0.0357		1
-0.6949		-0.7146		0
0.8207		0.2075		0
0.7844		0.7284		0
-0.303		-0.2696		1
-0.3297		-0.3373		1
0.9852		0.6907		0
0.9466		-0.3375		0
-0.8065		0.6209		0
0.6083		0.6781		0
-0.2552		-0.8633		0
-0.3598		0.4601		1
-0.1875		0.5688		1
-0.7918		0.1772		0
0.8068		0.6295		0
-0.4788		-0.4464		1
0.8547		-0.6193		0
-0.6366		0.064		1
-0.2168		-0.7854		0
-0.5517		-0.1402		1
0.3487		-0.5236		1
0.3396		-0.1905		1
-0.914		0.856		0
-0.3197		-0.688		0
0.1303		-0.8433		0
0.2104		0.0429		1
-0.6751		0.3562		0
-0.3229		-0.0411		1
0.4566		0.5408		0
0.0968		-0.5046		1
-0.608		0.9498		0
-0.0044		-0.6816		0
-0.0182		0.7918		0
0.05		0.077		1
-0.7126		0.6685		0
0.5856		-0.9328		0
0.5349		0.0252		1
0.5659		-0.6882		0
-0.2544		0.3448		1
-0.3915		-0.6857		0
-0.8389		0.8861		0
0.6138		-0.0198		1
-0.9619		0.1175		0
-0.318		-0.2377		1
0.1548		-0.1426		1
0.6528		0.9742		0
0.7352		-0.6965		0
0.6252		0.9422		0
-0.5022		-0.916		0
-0.2464		0.6702		0
-0.1116		-0.8944		0
0.4057		0.2181		1
-0.375		0.9639		0
-0.7951		-0.2301		0
-0.8501		0.2421		0
-0.4054		0.8057		0
-0.8809		0.728		0
0.2552		-0.7697		0
-0.8482		0.6322		0
-0.5299		-0.7114		0
0.1091		0.4573		1
0.4732		-0.0558		1
-0.5954		0.1131		1
-0.0166		-0.6534		1
-0.6189		0.1145		1
-0.7846		-0.946		0
0.7421		-0.0168		0
-0.5086		0.6056		0
-0.6609		-0.1176		0
-0.415		0.6054		0
-0.7899		-0.3963		0
-0.4634		0.1025		1
-0.6022		0.8741		0
0.2809		-0.7739		0
0.3105		0.231		1
-0.6645		0.1548		0
0.5685		0.4646		0
-0.3319		-0.6318		0
-0.7879		-0.622		0
0.5993		-0.1057		1
0.415		0.492		1
-0.5278		0.7058		0
0.6063		0.6207		0
-0.309		0.7612		0
0.5705		-0.9066		0
-0.5146		0.7213		0
0.5386		-0.1461		1
-0.5823		-0.354		0
0.9642		-0.5741		0
-0.7092		-0.9221		0
-0.6169		0.6751		0
0.7357		0.3767		0
0.5272		0.2997		1
-0.6923		-0.2981		0
-0.5197		0.7811		0
-0.439		-0.7047		0
-0.1925		0.3072		1
0.6084		-0.9578		0
0.1382		-0.151		1
-0.5745		0.314		1
-0.5835		-0.7259		0
-0.9558		-0.5187		0
-0.3388		0.0616		1
-0.6676		-0.8692		0
0.9801		0.5554		0
0.8818		-0.1816		0
0.1446		-0.6955		0
-0.6601		-0.8193		0
-0.0502		-0.899		0
0.0478		-0.8346		0
-0.6793		-0.8033		0
-0.2669		-0.1669		1
-0.5139		-0.0389		1
-0.3539		-0.5915		0
0.2142		0.079		1
-0.9805		-0.3426		0
0.769		0.7579		0
-0.8751		-0.5067		0
-0.1005		0.4855		1
-0.209		0.5486		1
-0.3584		-0.3311		1
0.8383		-0.5502		0
-0.7286		-0.9868		0
0.4824		0.8105		0
0.8413		-0.0799		0
0.3463		-0.6189		0
0.7234		0.1699		0
0.9277		-0.1539		0
0.8918		-0.7622		0
-0.8363		-0.3968		0
0.3112		-0.8881		0
0.7896		-0.5592		0
0.28		-0.7935		0
0.8565		0.6475		0
-0.7666		-0.6444		0
-0.661		-0.7699		0
-0.8111		0.079		0
-0.605		-0.2833		1
0.7684		-0.8489		0
0.7008		-0.2114		0
-0.5555		-0.6515		0
0.3481		-0.612		0
0.3032		0.1366		1
0.1413		0.7834		0
0.9456		-0.3866		0
-0.0669		-0.9871		0
-0.9205		0.4339		0
-0.2312		-0.2981		1
0.1769		-0.1298		1
0.3374		0.9938		0
-0.1169		0.8875		0
-0.8514		-0.4303		0
-0.9606		-0.9594		0
-0.249		-0.6386		0
0.4127		-0.1788		1
0.4428		0.8778		0
-0.7929		-0.4306		0
-0.8464		0.5227		0
0.5583		-0.9738		0
-0.6527		-0.5185		0
-0.8989		0.9549		0
0.77		0.6419		0
0.9797		0.3997		0
-0.1863		-0.5992		1
0.4081		0.0764		1
0.8253		-0.085		0
0.755		-0.718		0
-0.381		-0.9559		0
0.6586		0.7322		0
0.144		0.4345		1
-0.6936		0.2987		0
-0.2637		0.9425		0
0.9665		0.3241		0
-0.8339		0.233		0
-0.4839		-0.8127		0
0.2622		-0.9847		0
-0.2208		-0.4242		1
0.598		0.2558		1
-0.0496		0.2579		1
-0.8574		0.3848		0
0.9303		-0.6227		0
-0.0187		-0.5303		1
0.2562		-0.6615		0
0.9124		0.1325		0
-0.1516		-0.6048		1
-0.8766		0.8499		0
-0.2139		-0.6014		1
-0.5212		-0.0651		1
0.2068		0.6765		0
0.5575		0.9719		0
-0.9408		0.3937		0
-0.7584		-0.1397		0
0.3578		-0.0301		1
0.4866		0.7497		0
-0.3331		-0.9184		0
-0.1602		-0.4578		1
0.4329		0.6554		0
0.223		-0.7457		0
-0.3636		0.7297		0
0.3618		-0.2358		1
-0.387		-0.4376		1
0.4723		-0.5188		0
-0.8548		0.5616		0
0.4674		0.6277		0
0.5717		-0.3764		0
-0.9422		-0.2596		0
-0.1753		-0.4198		1
0.8638		-0.7719		0
-0.9128		-0.6597		0
0.9215		-0.7235		0
-0.4498		0.8379		0
-0.0501		-0.5309		1
0.4497		0.6603		0
-0.1406		-0.1579		1
-0.5		-0.0433		1
-0.3344		-0.0305		1
-0.6623		-0.0362		1
-0.0092		-0.4425		1
-0.3277		0.8516		0
-0.6122		0.7319		0
0.4787		-0.4451		1
-0.3513		-0.8636		0
0.1946		-0.5983		1
0.8286		-0.0264		0
-0.2982		-0.3383		1
-0.7848		-0.988		0
0.3371		0.5107		1
-0.146		0.5773		1
0.4443		-0.8224		0
-0.8446		-0.2031		0
-0.2578		0.5353		1
-0.1177		-0.6478		1
0.923		-0.9925		0
-0.1579		0.4343		1
-0.7409		-0.9052		0
0.9976		0.6707		0
0.4245		-0.6305		0
0.59		0.3245		0
0.3645		-0.2993		1
-0.1303		0.8356		0
-0.2672		0.233		1
